Date,Address,lat,lon,Killed,Injured
5/21/17,"441 N Val Vista Dr, Mesa, Arizona",33.423802,-111.752181,0,4
5/26/17,"2730 NW 167th St, Miami, Florida",25.9260023,-80.2457992,0,4
5/27/17,"318 W 14th St, New York (Manhattan), New York",40.7399803,-74.0036451,0,4
5/27/17,"100 block of Q Street Northwest, Washington, District of Columbia",38.9111196,-77.006505,1,7
5/27/17,"2871 Lee Drive, Bogue Chitto, Mississippi",31.4123608,-90.4605137,8,1
5/28/17,"100 block of 6th Street South, Phenix City, Alabama",32.4359375,-84.9951819,0,12
5/28/17,"6103 Hwy. 63, Moss Point, Mississippi",30.4314164,-88.5257595,0,5
5/29/17,"231 Witherspoon St, Louisville, Kentucky",38.2576324,-85.7503798,1,3
5/30/17,"1200 Elliott Dr, Middletown, Ohio",39.5010979,-84.3524533,1,3
6/1/17,"Beacon Ave and Lillian Ave, Saint Louis, Missouri",38.6942927,-90.2522415,3,1
6/2/17,"5301 McPherson Rd, Laredo, Texas",27.5450882,-99.4820444,2,3
6/2/17,"89th St and Broadway, Los Angeles, California",33.9555242,-118.2782224,1,3
6/3/17,"1600 Block of Union Blvd, Saint Louis, Missouri",38.666531,-90.2671709,2,2
6/3/17,"3717 Tulane Ave, New Orleans, Louisiana",29.967263,-90.1016434,3,2
6/5/17,"2427 Forsyth Rd, Orlando, Florida",28.5798333,-81.2934415,6,0
6/6/17,"2232 Alta Canyon Drive, Sandy, Utah",40.5940092,-111.8266999,3,2
6/8/17,"3650 Franklin Ave, New Orleans, Louisiana",29.9965678,-90.050083,0,6
6/9/17,"East Davis Avenue and New York Avenue, Fort Worth, Texas",32.7208731,-97.3156891,2,5
6/10/17,"571 East Street, Memphis, Tennessee",35.1313617,-90.0314121,0,4
6/11/17,"3300 block of W Douglas Blvd, Chicago, Illinois",41.863292,-87.708188,0,9
6/11/17,"4272 Bonny Oaks Drive, Chattanooga, Tennessee",35.0804279,-85.2138901,0,4
6/11/17,"505 Cypress Station Dr, Houston, Texas",30.0301341,-95.4372863,0,4
6/13/17,"3300 block of Ayrdale Avenue, Baltimore, Maryland",39.3262709,-76.6815892,0,4
6/13/17,"1200 block of Bonaparte Avenue, Baltimore, Maryland",39.3155124,-76.5998139,2,2
6/13/17,"Ferguson Ave and Plymouth Ave, Saint Louis (University City), Missouri",38.6691736,-90.309979,0,4
6/14/17,"14th St. NE and Gibbs Ave. NE, Canton, Ohio",40.8112655,-81.3627055,0,4
6/14/17,"420 E Monroe Ave, Alexandria, Virginia",38.8214011,-77.0543405,1,5
6/14/17,"720 San Bruno, San Francisco, California",37.7596254,-122.4049977,4,2
6/15/17,"491 NM 111, La Madera, New Mexico",36.3840099,-106.04116,5,0
6/17/17,"6252 Busch Blvd, Columbus, Ohio",40.0936291,-82.9921735,1,4
6/17/17,"1 block of North Latrobe, Chicago, Illinois",41.8803959,-87.7562848,0,4
6/18/17,"1900 block of N 14th St, Saint Louis, Missouri",38.6443712,-90.193861,3,2
6/18/17,"3100 block of Buena Vista Terrace SE, Washington, District of Columbia",38.8523724,-76.9656792,0,4
6/18/17,"3300 block of W Crystal, Chicago, Illinois",41.903988,-87.709434,0,4
6/18/17,"311 N Ocean Blvd, Myrtle Beach, South Carolina",33.6866707,-78.885382,0,7
6/22/17,"1100 block of Osborne Street, Atlanta, Georgia",33.7041596,-84.4239239,1,6
6/24/17,"2335 NW 16th Ct, Fort Lauderdale, Florida",26.1468785,-80.1734275,1,4
6/24/17,"114th St and Manhattan Ave, New York (Manhattan), New York",40.8037381,-73.9577813,0,5
6/24/17,"Pastoral Lane, Willingboro, New Jersey",40.0329509,-74.8972571,0,4
6/25/17,"5000 block of Thekla Ave, Saint Louis, Missouri",38.6885561,-90.2419835,1,3
6/27/17,"200 block of S Lotus, Chicago, Illinois",41.8780929,-87.7619121,0,5
6/30/17,"1650 Grand Concourse, Bronx, New York",40.8434664,-73.9110351,2,6
7/1/17,"2727 S 13000 Rd E, Momence, Illinois",41.0852412,-87.6198026,0,4
7/1/17,"Lincoln Park and Pennsylvania Avenue, Newark, New Jersey",40.7258888,-74.1796367,2,2
7/1/17,"3200 Humboldt Ave, Oakland, California",37.7920659,-122.2067424,0,4
7/2/17,"Wilkinson Avenue, Jersey City, New Jersey",40.7063283,-74.080444,0,4
7/2/17,"SC 72 Bypass, Greenwood, South Carolina",34.1952828,-82.1617983,0,4
7/3/17,"112 US 82, Prattville, Alabama",32.4381166,-86.4725495,3,1
7/3/17,"50 block of Thorpe St, Pontiac, Michigan",42.6371469,-83.3115598,1,3
7/4/17,"501 W Lancaster Rd, Orlando (Pine Castle), Florida",28.4656126,-81.3828292,0,4
7/4/17,"500 block of Patterson Ave, Hampton, Virginia",37.0325286,-76.3606547,1,4
7/5/17,"Jefferson Street and West St. Julian Street, Savannah, Georgia",32.0808246,-81.0949588,0,4
7/5/17,"11000 block of S Eberhart, Chicago (Roseland), Illinois",41.6945043,-87.6112479,2,2
7/5/17,"300 block of Russell Rd, Madison, Maine",44.7905886,-69.7873286,4,1
7/6/17,"Eighth Ave, Meridian, Mississippi",32.3817211,-88.6865333,0,4
7/8/17,"700 block of Oakwood, Alton, Illinois",38.9170242,-90.1732977,0,4
7/8/17,"9917 Capstan Dr, Cincinnati, Ohio",39.2540466,-84.5966345,1,8
7/9/17,"500 block Sturgeon Rd, Lawrenceville, Virginia",36.8119173,-77.7708834,0,7
7/15/17,"12200 block of S Throop St, Chicago, Illinois",41.6720104,-87.6538996,0,4
7/18/17,"Hewitt St and Division St, Trenton, New Jersey",40.208135,-74.743731,1,3
7/18/17,"3000 Block of N 39th St, Milwaukee, Wisconsin",43.0733843,-87.9620936,0,4
7/18/17,"NW Grand Ave and W Thunderbird Rd, El Mirage, Arizona",33.6089076,-112.3123446,0,4
7/19/17,"2300 block of Bethel St, Richmond, Virginia",37.5551184,-77.4185708,0,5
7/19/17,"Imperial Hwy and Broadway, Los Angeles, California",33.931006,-118.2784465,1,3
7/22/17,"130 E Clifton Ave, Cincinnati, Ohio",39.1159472,-84.5142224,0,5
7/23/17,"1500 block of East 82nd St, Chicago, Illinois",41.7459774,-87.5881743,1,3
7/23/17,"10360 Ave H, Baton Rouge, Louisiana",30.538489,-91.1969472,0,4
7/26/17,"2111 E. Green Drive, High Point, North Carolina",35.9532668,-79.9808203,1,6
7/27/17,"2000 block of E 71st St, Chicago, Illinois",41.7664443,-87.5758689,1,4
7/28/17,"400 block of N Washington St, Wilmington, Delaware",39.742038,-75.5552679,0,4
7/29/17,"200 block of Carl St, Buffalo, New York",42.920097,-78.828214,1,4
7/29/17,"115 W Fisher St, Salisbury, North Carolina",35.6668205,-80.4716901,2,3
7/30/17,"1500 block of Azalea Garden Rd, Norfolk, Virginia",36.8668979,-76.2347712,1,5
7/30/17,"1810 George Dieter Dr, El Paso, Texas",31.7654669,-106.3011284,1,3
7/31/17,"Jasper St and Main St, Decatur, Illinois",39.84177,-88.9404161,0,4
8/1/17,"8000 Block of Lateral C Rd, Toppenish, Washington",46.36072,-120.5230681,0,6
8/1/17,"Mariposa St and A St, Fresno, California",36.7278197,-119.8011313,0,7
8/1/17,"800 block of N Monticello Ave, Chicago, Illinois",41.8954421,-87.7175234,0,4
8/4/17,"200 block of North Helen Street, Lodge Grass, Montana",45.311567,-107.3647354,3,2
8/5/17,"900 block of Brook Road, Lakewood, New Jersey",40.1020991,-74.1892167,0,4
8/5/17,"300 block of Ellis St, Allendale, South Carolina",33.0021947,-81.2960022,1,3
8/5/17,"1939 W Tennessee St, Tallahassee, Florida",30.4484309,-84.3161903,1,3
8/6/17,"Wickham Ave, Bronx, New York",40.8690749,-73.8373836,0,6
8/6/17,"1000 block of 106th Avenue, Oakland, California",37.7357528,-122.1719782,0,7
8/8/17,"1 block of East 37th Street, Chicago, Illinois",41.8273618,-87.626407,1,6
8/12/17,"12310 Bellefontaine Rd, Saint Louis, Missouri",38.7965779,-90.212354,1,3
8/13/17,"4000 Block of Martin Luther King Jr Blvd, Sacramento, California",38.5383649,-121.4647521,0,4
8/13/17,"8700 block of Quay Rd, Suffolk, Virginia",36.6524118,-76.8394274,0,4
8/13/17,"39th St and Melon St, Philadelphia, Pennsylvania",39.9648942,-75.1999605,0,5
8/14/17,"Morrison St and Klump Ave, North Hollywood, California",34.160824,-118.3757613,2,2
8/16/17,"Merritt Ave and 15th St, Wyandanch, New York",40.754364,-73.36126,0,4
8/19/17,"11143 Superior Ave, Cleveland, Ohio",41.5226451,-81.6075922,1,4
8/20/17,"11901 S Loomis St, Chicago, Illinois",41.6768175,-87.6559764,2,5
8/20/17,"100th St and Ave M, Brooklyn, New York",40.6386145,-73.8910242,0,4
8/21/17,"Fabyan Place, Newark, New Jersey",40.7154265,-74.222108,0,4
8/21/17,"Cottage Avenue and Park Heights Avenue, Baltimore, Maryland",39.3273326,-76.6575222,1,3
8/21/17,"262 Decatur St, Memphis, Tennessee",35.1471558,-90.0259282,0,4
8/22/17,"300 block of N Central Ave, Chicago, Illinois",41.885933,-87.765465,0,4
8/24/17,"10400 block of Balmoral Dr, Saint Louis, Missouri",38.7538508,-90.2009447,4,0
8/25/17,"1600 NE 8th Ave, Gainesville, Florida",29.6592077,-82.3046666,0,4
9/2/17,"8008 Watterson Trail, Louisville, Kentucky",38.180619,-85.621938,0,4
9/2/17,"8300 block of S Hermitage, Chicago, Illinois",41.742758,-87.667169,1,3
9/6/17,"2700 block of Madison, Chicago, Illinois",41.8813699,-87.694119,0,4
9/10/17,"2101 N Claiborne Ave, New Orleans, Louisiana",29.973991,-90.058357,1,3
9/10/17,"1712 West Spring Creek Parkway, Plano, Texas",33.0565137,-96.7276025,9,1
9/13/17,"14626 S Jackson Rd, Rockford, Washington",47.5195602,-117.196933,1,3
9/13/17,"400 block of S Duke St, York, Pennsylvania",39.957422,-76.723059,0,4
9/13/17,"3100 block of N 2nd St, Philadelphia, Pennsylvania",39.9973235,-75.1332171,0,4
9/13/17,"1000 block of Morehead St, Memphis, Tennessee",35.1680474,-90.0251211,1,5
9/16/17,"920 Lady Street, Columbia, South Carolina",34.0012887,-81.0376376,0,8
9/17/17,"5000 block of Stanton Street, Detroit, Michigan",42.3497679,-83.0905192,1,3
9/17/17,"300 Mistletoe St, Petersburg, Virginia",37.2168154,-77.4048035,1,4
9/20/17,"4300 block of 23rd Ct, Gary, Indiana",41.57554,-87.3903455,0,5
9/23/17,"Seminary St and Jackson St, Danville, Illinois",40.1303331,-87.6273128,0,5
9/23/17,"818 Real Rd, Bakersfield, California",35.3657935,-119.0432433,1,4
9/24/17,"500 block of E. Patapsco Avenue, Baltimore, Maryland",39.23695,-76.6036057,0,4
9/24/17,"6000 block of Hoover Dr, Mays Landing, New Jersey",39.4511646,-74.7662728,1,3
9/24/17,"3890 Pin Hook Rd, Antioch, Tennessee",36.0467713,-86.5830805,1,8
9/24/17,"1226 E Fayette St, Syracuse, New York",43.0481849,-76.130469,0,4
9/26/17,"2531 Chelsea Ave, Memphis, Tennessee",35.1742096,-89.9727684,0,4
9/26/17,"100 block of Pastorius St, Philadelphia, Pennsylvania",40.043327,-75.177497,1,3
9/28/17,"2001 N Rocheblave St, New Orleans, Louisiana",29.981503,-90.0647822,1,3
9/30/17,"800 block of Kerr Avenue, Memphis, Tennessee",35.1071634,-90.0358906,1,3
10/1/17,"3950 Las Vegas Blvd S, Las Vegas, Nevada",36.0908614,-115.1750272,59,241
10/3/17,"2051 NW 65th St, Miami, Florida",25.8338798,-80.2310149,0,4
10/5/17,"400 block of W 13th Street, Casa Grande, Arizona",32.8854151,-111.7573019,4,0
10/7/17,"87th Ave and Thomas Rd, Phoenix, Arizona",33.479751,-112.2464783,0,4
10/9/17,"3352 Old Spanish Trail, Houston, Texas",29.7012219,-95.3721321,0,5
10/10/17,"25th St and Treat Ave, San Francisco, California",37.7509769,-122.4128627,0,4
10/12/17,"6 Asbury Ct, Aliso Viejo, California",33.5675156,-117.7357678,2,2
10/15/17,"6233 Gulfton St, Houston, Texas",29.7160039,-95.491516,2,2
10/15/17,"107th Ave and Camelback Rd, Phoenix, Arizona",33.5081755,-112.2900132,1,3
10/16/17,"5th Street, Meridian, Mississippi",32.360592,-88.716761,1,3
10/17/17,"181 Martense St, Brooklyn, New York",40.6517404,-73.952937,0,4
10/18/17,"2111 Emmorton Park Rd, Edgewood, Maryland",39.4520482,-76.3099052,3,3
